Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
13-Dec-2016,18354.1,18492.85,18291.35,18466.05,54727502,1660.6
14-Dec-2016,18480.35,18485.45,18322.9,18341.5,56292640,1882.96
15-Dec-2016,18143.5,18532.0,18122.1,18401.15,82787720,2794.29
16-Dec-2016,18417.9,18428.45,18268.3,18312.8,81868151,3056.57
19-Dec-2016,18258.1,18316.8,18215.5,18257.05,37244360,1174.33
20-Dec-2016,18264.1,18274.9,18009.8,18069.4,53850831,1649.45
21-Dec-2016,18124.6,18167.15,18043.95,18084.5,45881955,1491.46
22-Dec-2016,18027.0,18029.6,17839.75,17891.45,50280389,1521.6
23-Dec-2016,17849.25,17962.3,17819.75,17884.0,53610316,1594.4
26-Dec-2016,17825.5,17860.85,17606.9,17655.55,45887571,1309.95
27-Dec-2016,17677.7,17907.35,17616.1,17879.55,50265645,1457.14
28-Dec-2016,17929.2,18059.65,17829.15,17876.7,57498370,1692.18
29-Dec-2016,17861.45,18053.3,17829.4,18033.15,83313390,2141.23
30-Dec-2016,18026.35,18245.75,18016.8,18177.2,54349583,1546.86
02-Jan-2017,18242.3,18249.0,17844.9,17969.6,       74444730,         1857.24
03-Jan-2017,18002.75,18115.05,17830.95,18035.6,       64513818,         1769.30
04-Jan-2017,18037.45,18092.85,17868.9,17891.0,       50508161,         1615.85
05-Jan-2017,18000.75,18164.05,17977.8,18115.95,       68874940,         2271.18
06-Jan-2017,18168.45,18325.5,18157.3,18264.0,       65919927,         2174.59
09-Jan-2017,18314.25,18373.1,18256.15,18286.65,       42677260,         1404.38
10-Jan-2017,18351.45,18441.15,18275.75,18409.6,       59993426,         2012.18
11-Jan-2017,18535.35,18889.45,18515.25,18830.0,      102842482,         3493.47
12-Jan-2017,18885.45,18966.3,18805.85,18873.95,       66286062,         1982.54
13-Jan-2017,18949.7,18952.25,18781.25,18912.1,       55762182,         1855.30
16-Jan-2017,18899.7,19134.5,18865.25,19096.45,       59319825,         1740.77
17-Jan-2017,19128.15,19202.25,18981.85,19067.05,       63686033,         1862.62
18-Jan-2017,19074.85,19276.5,19072.1,19164.5,       56898977,         1871.38
19-Jan-2017,19165.35,19185.3,19046.1,19124.25,       83679399,         2409.78
20-Jan-2017,18996.6,19071.65,18793.05,18820.8,      110140976,         3855.90
23-Jan-2017,18762.0,18909.65,18722.85,18842.7,       97144867,         3232.45
24-Jan-2017,18931.0,19054.3,18906.95,19023.5,       81717037,         3118.62
25-Jan-2017,19120.05,19518.45,19114.15,19473.2,      131028002,         4672.67
27-Jan-2017,19588.4,19794.95,19534.9,19708.3,      157251635,         4654.79
30-Jan-2017,19718.8,19767.05,19561.1,19585.25,       71178678,         2113.37
31-Jan-2017,19533.2,19624.1,19435.45,19515.15,       67343878,         2331.66
01-Feb-2017,19522.4,20047.85,19470.95,20020.6,      145906975,         4549.85
02-Feb-2017,20053.95,20146.9,19915.2,20070.3,      116963782,         3279.64
03-Feb-2017,20061.9,20229.65,20009.95,20196.8,      113714035,         3092.66
06-Feb-2017,20307.15,20462.45,20298.05,20371.6,       99281709,         2853.85
07-Feb-2017,20367.3,20426.95,20281.5,20327.25,      109432014,         2835.60
08-Feb-2017,20335.25,20362.8,20070.15,20245.4,       85902788,         2626.17
09-Feb-2017,20312.65,20406.6,20000.35,20151.15,      107559620,         2763.25
10-Feb-2017,20225.75,20310.0,20167.1,20213.9,      117595817,         3354.08
13-Feb-2017,20273.65,20308.7,20116.9,20251.8,      108967330,         3171.01
14-Feb-2017,20304.5,20314.05,20158.85,20258.1,       69832338,         2184.70
15-Feb-2017,20282.1,20368.2,20115.85,20163.7,       74195087,         2264.21
16-Feb-2017,20243.25,20295.55,20088.2,20243.7,       81485552,         2495.90
17-Feb-2017,20918.45,21042.35,20449.65,20551.35,      197061810,        17389.12
20-Feb-2017,20494.85,20702.6,20472.4,20677.1,       66182208,         1900.02
21-Feb-2017,20695.9,20903.35,20619.25,20860.95,       74587721,         2472.87
22-Feb-2017,20937.6,20958.25,20829.65,20868.45,       92261695,         3234.58
23-Feb-2017,20887.65,21011.9,20828.4,20876.65,       95406666,         4117.00
27-Feb-2017,20853.45,20853.45,20584.75,20613.05,       60499704,         2147.48
28-Feb-2017,20632.85,20681.3,20560.6,20607.25,       76658515,         1994.39
01-Mar-2017,20698.9,20833.75,20678.75,20783.75,       75542256,         2221.57
02-Mar-2017,20885.0,20905.0,20516.9,20560.05,       81044163,         2531.48
03-Mar-2017,20572.85,20580.45,20423.35,20495.6,       53179917,         1530.14
06-Mar-2017,20548.95,20727.5,20532.2,20663.65,       56093806,         1770.09
07-Mar-2017,20685.95,20701.25,20585.95,20627.5,       47804156,         1672.58
08-Mar-2017,20630.15,20715.2,20534.25,20676.55,       63112788,         2417.86
09-Mar-2017,20620.55,20780.25,20603.9,20721.35,       59782379,         2026.91
10-Mar-2017,20825.9,20876.95,20648.8,20727.55,       53537238,         1964.77
14-Mar-2017,21189.85,21274.45,21059.7,21102.7,       98698328,         3498.01
15-Mar-2017,21089.4,21216.9,21063.95,21157.9,       75243419,         2391.61
16-Mar-2017,21237.5,21289.8,21194.25,21249.9,       73921069,         2310.19
17-Mar-2017,21308.45,21336.05,21127.95,21175.05,       92308641,         3726.23
20-Mar-2017,21202.55,21202.55,21084.8,21110.25,       50376495,         1837.69
21-Mar-2017,21110.65,21146.5,20967.0,21019.0,       72936344,         2481.96
22-Mar-2017,20815.35,20899.0,20753.9,20781.35,       83727177,         3342.31
23-Mar-2017,20848.75,20934.75,20775.35,20895.5,       60387250,         2370.82
24-Mar-2017,20987.6,21174.1,20929.15,21122.55,      124797100,         3469.38
27-Mar-2017,21178.1,21179.2,20979.55,21056.9,       97615919,         2724.96
28-Mar-2017,21229.0,21264.95,21145.0,21225.4,       95258847,         3085.11
29-Mar-2017,21291.45,21418.6,21255.75,21391.15,      119195883,         3822.73
30-Mar-2017,21374.35,21696.0,21331.9,21620.7,      111132480,         4310.10
31-Mar-2017,21551.85,21574.15,21414.0,21444.15,      103206746,         3006.08
03-Apr-2017,21539.2,21565.45,21408.6,21547.75,       61067763,         1906.61
05-Apr-2017,21602.2,21699.3,21499.75,21652.7,       84599454,         2687.88
06-Apr-2017,21572.7,21674.0,21488.9,21622.95,       93689427,         3046.09
07-Apr-2017,21536.5,21616.85,21397.0,21431.15,       96285404,         2249.17
10-Apr-2017,21492.05,21552.1,21396.05,21520.15,       57491405,         1899.75
11-Apr-2017,21521.45,21753.35,21483.55,21736.15,       89433764,         2573.00
12-Apr-2017,21735.65,21787.1,21551.75,21666.8,       78966353,         2262.20
13-Apr-2017,21651.25,21758.85,21627.0,21686.6,       71469667,         2103.68
17-Apr-2017,21700.5,21743.3,21576.75,21647.6,       49031440,         1613.70
18-Apr-2017,21706.05,21947.0,21634.15,21671.85,       85174794,         2519.03
19-Apr-2017,21674.1,21706.3,21470.2,21556.35,       81449296,         2982.23
20-Apr-2017,21419.45,21558.85,21396.0,21491.4,      100132829,         4072.58
21-Apr-2017,21567.5,21614.55,21386.2,21551.45,       77253527,         3180.14
24-Apr-2017,21591.9,21884.85,21578.65,21857.4,       84637572,         3426.83
25-Apr-2017,21960.65,22093.25,21900.3,22054.7,       88819491,         2951.25
26-Apr-2017,22158.65,22276.05,21814.9,22242.85,      133893025,         3440.25
27-Apr-2017,22274.05,22380.85,22169.8,22326.3,      166567366,         5121.57
28-Apr-2017,22296.8,22383.0,22182.55,22358.25,      167782299,         3435.87
02-May-2017,22412.55,22492.15,22266.15,22341.35,      140738147,         3271.81
03-May-2017,22445.85,22449.0,22240.05,22307.3,      130697797,         2999.79
04-May-2017,22618.3,22743.7,22449.9,22720.1,      226413641,         6577.31
05-May-2017,22844.85,22853.55,22514.0,22604.95,      255187439,         6371.44
08-May-2017,22678.45,22835.15,22632.5,22767.35,      106479323,         3170.57
09-May-2017,22820.8,22835.35,22664.35,22707.3,       81028829,         2350.68
10-May-2017,22767.75,22859.4,22742.05,22830.35,       73498955,         2353.34
11-May-2017,22916.05,22977.85,22764.65,22818.45,       78856978,         2557.60
12-May-2017,22840.4,22859.15,22578.0,22671.7,       96397424,         4278.32
15-May-2017,22735.85,22891.7,22730.35,22821.5,       74700041,         3207.83
16-May-2017,22857.6,22944.1,22727.65,22928.6,      134784390,         3836.41
17-May-2017,22972.35,22978.15,22830.1,22935.95,       96263996,         3028.04
18-May-2017,22750.45,22834.55,22660.2,22698.6,      113423012,         4013.89
19-May-2017,22761.95,22902.25,22628.45,22769.8,      154944222,         4945.90
22-May-2017,22874.8,22918.35,22637.75,22652.85,       99779442,         3093.31
23-May-2017,22674.9,22740.4,22492.2,22582.8,      114212196,         3364.36
24-May-2017,22624.5,22673.4,22469.8,22536.3,       91993332,         2841.15
25-May-2017,22573.65,23267.8,22570.35,23190.8,      132711087,         4830.60
26-May-2017,23151.4,23408.35,23092.35,23362.2,       78876968,         2631.64
29-May-2017,23310.6,23464.0,23141.15,23182.75,       60052384,         2070.83
30-May-2017,23142.1,23337.15,23093.95,23307.25,       66704876,         2050.67
31-May-2017,23321.2,23469.45,23248.5,23424.8,      182918715,         5866.26
01-Jun-2017,23394.1,23396.15,23224.05,23310.15,       81509629,         2488.50
02-Jun-2017,23435.2,23453.3,23308.4,23375.9,       67217648,         2138.90
05-Jun-2017,23397.4,23494.7,23349.95,23459.65,       52203667,         1832.18
06-Jun-2017,23523.05,23536.1,23381.7,23416.3,       54088336,         1892.27
07-Jun-2017,23482.85,23606.15,23427.55,23567.65,       56452419,         1793.66
08-Jun-2017,23630.35,23659.1,23514.2,23536.1,       64825589,         2301.45
09-Jun-2017,23483.95,23708.65,23476.85,23690.9,       58400790,         1946.72
12-Jun-2017,23610.15,23630.1,23441.8,23470.45,       56374007,         1752.71
13-Jun-2017,23447.0,23615.2,23446.9,23477.85,       47770607,         1568.75
14-Jun-2017,23555.3,23562.8,23399.4,23498.7,       81088281,         2706.06
15-Jun-2017,23444.7,23473.3,23311.85,23391.75,       72763994,         2150.20
16-Jun-2017,23448.6,23527.65,23391.0,23502.75,      102155200,         3301.93
19-Jun-2017,23571.35,23806.65,23535.7,23742.15,       60483537,         2207.29
20-Jun-2017,23720.6,23760.35,23651.2,23697.95,       71814671,         2145.64
21-Jun-2017,23638.15,23760.75,23610.2,23708.75,       62327766,         1879.19
22-Jun-2017,23716.85,23897.85,23694.15,23736.1,       79042264,         2671.82
23-Jun-2017,23772.3,23786.5,23507.5,23542.75,       74946434,         2296.54
27-Jun-2017,23636.95,23640.1,23055.75,23216.25,      101336046,         3170.71
28-Jun-2017,23209.55,23322.55,23113.65,23235.85,       95524464,         3008.65
29-Jun-2017,23312.4,23476.0,23124.35,23227.3,      146858174,         4341.23
30-Jun-2017,23137.25,23254.1,22996.4,23211.2,       70715291,         2326.93
03-Jul-2017,23240.35,23330.1,23144.3,23272.8,       51036105,         1729.62
04-Jul-2017,23325.5,23363.05,23163.7,23214.2,       55294067,         1740.14
05-Jul-2017,23241.9,23380.35,23205.55,23352.6,       89709252,         1863.29
06-Jul-2017,23399.5,23540.15,23369.5,23466.65,      130090775,         2524.90
07-Jul-2017,23463.75,23492.6,23400.6,23449.15,       88942526,         1922.97
10-Jul-2017,23583.25,23964.8,23289.9,23675.05,       36606673,          704.90
11-Jul-2017,23744.55,23744.55,23552.6,23584.6,       78963065,         2486.24
12-Jul-2017,23623.75,23736.55,23523.65,23695.45,       69663347,         2115.83
13-Jul-2017,23817.25,23938.0,23811.0,23888.65,       84983841,         3415.57
14-Jul-2017,23949.5,23963.65,23755.95,23937.7,       71052482,         2242.23
17-Jul-2017,24011.4,24066.1,23913.65,24015.05,       65783041,         1947.90
18-Jul-2017,23958.15,24147.45,23942.1,24022.05,       75082364,         2216.31
19-Jul-2017,24069.2,24180.75,24053.7,24152.65,       72823157,         2589.27
20-Jul-2017,24170.65,24299.6,24170.65,24213.35,       91515347,         3668.17
21-Jul-2017,24231.4,24289.3,24066.9,24257.05,       65322497,         1978.15
24-Jul-2017,24307.7,24460.55,24234.65,24420.85,       74481260,         3185.24
25-Jul-2017,24622.9,24624.65,24450.2,24520.7,       76545885,         2988.16
26-Jul-2017,24578.15,24720.9,24484.9,24670.7,      132701870,         4678.10
27-Jul-2017,24857.5,25032.25,24799.4,24922.4,      152249420,         6518.92
28-Jul-2017,24744.55,24859.75,24651.05,24811.3,      100038906,         4508.13
31-Jul-2017,24880.6,25168.1,24828.5,25103.65,      130095973,         4618.56
01-Aug-2017,25152.85,25179.5,25000.9,25122.8,       71831819,         2830.18
02-Aug-2017,25190.4,25198.8,24926.25,25055.2,       86354876,         2658.97
03-Aug-2017,25002.85,25005.15,24619.6,24675.05,       88206784,         2681.36
04-Aug-2017,24629.5,24879.7,24591.8,24827.45,       67776967,         2226.83
07-Aug-2017,24854.15,24979.35,24844.45,24906.35,       52223527,         1703.90
08-Aug-2017,24942.2,24966.05,24534.35,24599.5,       70792652,         2438.61
09-Aug-2017,24519.25,24532.4,24328.1,24374.6,       78290219,         2396.27
10-Aug-2017,24300.45,24326.9,23822.2,24217.35,       87718421,         2991.10
11-Aug-2017,23958.25,24191.2,23868.3,23985.75,      157833300,         4723.82
14-Aug-2017,24051.05,24212.15,24038.15,24115.75,       76330838,         2457.95
16-Aug-2017,24188.75,24461.2,23947.45,24437.7,       94859044,         3108.17
17-Aug-2017,24495.2,24496.2,24121.55,24237.25,       69545034,         2126.94
18-Aug-2017,24125.3,24130.15,23925.95,24074.45,       60046818,         1848.07
21-Aug-2017,24140.55,24258.95,23882.25,23936.5,       69872289,         2438.35
22-Aug-2017,24080.6,24127.45,23852.65,23974.45,       70219974,         2376.56
23-Aug-2017,24084.95,24350.0,24074.15,24316.8,       69104870,         2237.97
24-Aug-2017,24374.75,24411.05,24224.85,24274.2,       72359374,         2608.19
28-Aug-2017,24351.25,24422.45,24301.35,24377.1,       52177374,         1685.70
29-Aug-2017,24302.0,24320.95,24103.3,24128.95,       60922360,         1975.39
30-Aug-2017,24253.05,24384.1,24241.3,24308.7,       47423550,         1608.21
31-Aug-2017,24354.35,24354.35,24207.7,24318.4,       79848731,         2870.65
01-Sep-2017,24389.2,24494.35,24319.2,24434.0,       66906837,         1827.58
04-Sep-2017,24456.3,24459.35,24156.4,24236.85,       52531466,         1554.69
05-Sep-2017,24272.6,24388.05,24256.3,24328.3,       47757761,         1582.70
06-Sep-2017,24192.4,24331.3,24151.1,24279.15,       59006554,         1996.25
07-Sep-2017,24324.85,24413.1,24246.9,24304.9,       69696218,         2419.01
08-Sep-2017,24409.5,24419.25,24273.0,24370.8,       47085077,         1785.72
11-Sep-2017,24468.5,24735.35,24458.25,24672.25,       60804947,         2973.08
12-Sep-2017,24779.15,24821.35,24653.6,24784.7,       66927717,         2387.58
13-Sep-2017,24818.35,24948.8,24737.8,24831.8,       68334647,         2053.95
14-Sep-2017,24857.25,24994.3,24815.5,24912.25,       77726236,         2746.95
15-Sep-2017,24840.3,24916.85,24791.55,24844.3,      114568146,         3754.49
18-Sep-2017,24948.15,25105.35,24941.75,25046.9,       65913355,         2319.84
19-Sep-2017,25059.75,25103.45,24993.0,25041.55,       60118203,         1863.20
20-Sep-2017,24984.65,25052.6,24938.3,24965.05,       87376241,         2610.17
21-Sep-2017,24934.1,24992.5,24706.45,24799.25,       72279851,         2145.80
22-Sep-2017,24704.55,24709.7,24340.0,24368.85,       91287072,         2875.23
25-Sep-2017,24361.55,24363.8,24015.45,24165.05,       92662078,         3078.06
26-Sep-2017,24105.6,24236.95,24017.4,24199.15,       66244294,         2220.85
27-Sep-2017,24308.7,24331.85,23766.6,23812.95,       80405424,         2548.12
28-Sep-2017,23804.05,24074.2,23611.1,24008.15,      136679326,         5130.27
29-Sep-2017,24114.0,24227.45,24004.8,24053.0,       71703679,         2472.66
03-Oct-2017,24200.6,24226.8,24007.25,24103.4,       66828025,         2261.64
04-Oct-2017,24124.15,24230.45,24058.65,24113.3,       61740801,         2015.35
05-Oct-2017,24114.75,24188.3,24033.35,24058.05,       67125178,         2146.70
06-Oct-2017,24083.55,24242.05,24074.35,24190.0,       84205169,         2506.11
09-Oct-2017,24209.55,24311.1,24156.05,24251.9,       66557307,         1901.84
10-Oct-2017,24304.8,24379.75,24273.65,24347.45,       62757458,         1937.30
11-Oct-2017,24411.45,24460.25,24054.25,24107.45,       75494487,         2241.67
12-Oct-2017,24151.45,24393.4,23978.4,24361.25,       73274598,         2349.00
13-Oct-2017,24411.1,24779.75,24387.8,24689.15,       89300075,         2661.99
16-Oct-2017,24815.4,24878.65,24516.55,24703.05,      118314121,         3043.50
17-Oct-2017,24697.25,24809.15,24571.85,24645.6,-,-
18-Oct-2017,24354.75,24454.65,24270.05,24313.75,      161557992,         5266.25
19-Oct-2017,24238.4,24255.3,23923.7,24009.75,-,-
23-Oct-2017,24085.45,24151.0,23912.55,24088.9,       97553776,         3190.93
24-Oct-2017,24141.95,24293.25,24032.65,24222.15,      111802359,         3651.65
25-Oct-2017,24980.65,25157.8,24560.75,25035.9,      855272765,        24451.16
26-Oct-2017,24953.95,25186.05,24864.6,25022.2,      432393230,        13581.88
27-Oct-2017,24887.6,24995.7,24798.65,24839.55,      237949256,         7212.61
30-Oct-2017,24873.65,25064.85,24808.55,24988.55,      186719253,         5431.39
31-Oct-2017,25042.1,25078.65,24948.1,25019.35,      156985664,         5192.78
01-Nov-2017,25197.3,25549.35,25171.75,25490.45,      210657047,         5748.96
02-Nov-2017,25508.4,25598.75,25405.5,25427.3,      141562948,         3892.70
03-Nov-2017,25531.4,25695.5,25394.95,25650.7,      209613852,         5690.55
06-Nov-2017,25569.0,25694.6,25529.5,25571.15,      113274004,         3522.05
07-Nov-2017,25669.1,25695.75,25248.95,25300.8,      142004765,         4339.06
08-Nov-2017,25375.8,25435.6,25119.5,25184.35,      129898237,         4361.33
09-Nov-2017,25281.0,25385.2,25166.15,25291.35,      107367752,         3437.47
10-Nov-2017,25250.9,25598.55,25237.2,25498.95,      194999284,         6170.67
13-Nov-2017,25570.25,25611.55,25337.25,25358.3,      128569682,         4353.19
14-Nov-2017,25352.55,25404.8,25223.1,25284.6,      109491821,         3473.83
15-Nov-2017,25241.65,25318.05,25166.35,25218.9,      129989778,         3765.70
16-Nov-2017,25292.9,25496.05,25273.7,25446.6,      109711080,         3078.71
17-Nov-2017,25875.7,25924.9,25679.55,25728.4,      151001517,         4336.13
20-Nov-2017,25733.7,25803.15,25681.7,25768.6,       84963946,         2806.98
21-Nov-2017,25829.3,25871.1,25726.5,25757.5,       90303101,         2801.27
22-Nov-2017,25805.65,25831.95,25665.85,25766.65,      102044483,         3098.39
23-Nov-2017,25826.3,25838.55,25620.95,25736.25,       79020195,         2607.45
24-Nov-2017,25776.6,25849.0,25749.1,25779.65,       70107830,         2198.91
27-Nov-2017,25693.05,25931.85,25673.5,25891.95,       74084777,         2335.02
28-Nov-2017,25830.45,25953.5,25795.5,25846.4,       84399131,         2848.45
29-Nov-2017,25829.65,25877.75,25746.8,25795.7,       74982549,         2328.48
30-Nov-2017,25693.8,25700.85,25246.85,25332.4,      141631632,         4652.64
01-Dec-2017,25409.55,25441.35,25152.65,25191.95,       87545844,         2616.40
04-Dec-2017,25295.05,25297.2,24993.35,25075.1,       75646330,         2245.68
05-Dec-2017,25030.75,25217.7,24921.3,25124.85,       85698111,         2548.03
06-Dec-2017,25066.3,25077.45,24813.6,24851.8,       72791908,         2305.27
07-Dec-2017,24935.3,25097.4,24875.35,25057.25,       60226256,         1861.55
08-Dec-2017,25145.5,25367.7,25145.5,25321.15,       74109991,         2643.70
11-Dec-2017,25434.75,25448.85,25318.7,25404.85,       57217432,         1831.26
12-Dec-2017,25413.4,25416.2,25108.6,25125.45,       81540197,         2547.35
13-Dec-2017,25118.2,25270.75,24938.55,25000.35,       86127346,         2666.30
14-Dec-2017,25062.4,25205.9,24888.65,25168.2,       78224367,         2334.37
15-Dec-2017,25487.15,25559.05,25411.25,25440.3,      117591365,         4853.16
18-Dec-2017,25181.75,25759.9,24617.15,25594.55,      139126828,         4276.89
19-Dec-2017,25640.9,25757.95,25619.6,25716.2,       79480979,         2425.56
20-Dec-2017,25779.05,25780.05,25566.05,25591.7,      119152801,         3314.47
21-Dec-2017,25608.25,25629.95,25508.9,25554.3,       76744356,         2385.90
22-Dec-2017,25615.6,25694.5,25560.5,25648.55,       83031068,         2348.24
26-Dec-2017,25659.75,25712.95,25545.6,25675.25,       60209393,         2051.24
27-Dec-2017,25652.85,25733.2,25429.55,25496.05,       73081341,         2086.71
28-Dec-2017,25463.6,25561.95,25417.4,25490.0,      111429897,         3447.81
29-Dec-2017,25484.85,25566.4,25450.25,25539.45,       65580984,         2235.28
01-Jan-2018,25565.75,25588.0,25271.55,25318.1,       57576913,         2037.55
02-Jan-2018,25382.2,25425.5,25232.8,25338.25,       72033811,         2270.36
03-Jan-2018,25425.75,25454.9,25300.9,25318.6,       59730356,         1958.21
04-Jan-2018,25367.65,25490.35,25310.3,25462.6,      105995860,         2646.62
05-Jan-2018,25524.45,25643.35,25499.55,25601.85,      123622612,         3188.08
08-Jan-2018,25690.25,25771.5,25643.8,25676.1,      127527935,         2727.53
09-Jan-2018,25727.95,25803.8,25617.25,25703.8,      101820385,         2617.13
10-Jan-2018,25709.9,25717.6,25527.5,25617.3,       81094270,         2168.32
11-Jan-2018,25628.2,25694.65,25532.25,25660.9,      122695505,         2960.91
12-Jan-2018,25732.4,25775.15,25557.6,25749.05,      110836433,         2926.84
15-Jan-2018,25858.15,26091.8,25842.95,26069.2,      192163936,         4226.08
16-Jan-2018,26129.15,26136.4,25931.7,25974.9,      169867241,         3770.65
17-Jan-2018,25946.15,26335.85,25922.3,26289.1,      172092208,         4554.66
18-Jan-2018,26762.25,26887.65,26423.75,26537.4,      224021671,         7050.86
19-Jan-2018,26615.65,26957.85,26433.55,26909.5,      134390957,         4160.20
22-Jan-2018,26940.5,27074.9,26841.2,27041.2,      113869602,         4222.79
23-Jan-2018,27089.95,27422.05,27066.15,27390.6,      169332288,         5229.45
24-Jan-2018,27310.15,27479.25,27219.45,27398.55,      174331160,         4734.19
25-Jan-2018,27414.1,27522.85,27151.75,27445.65,      193342305,         6057.20
29-Jan-2018,27446.1,27652.05,27407.4,27498.45,      114099251,         3779.23
30-Jan-2018,27466.85,27470.25,27242.05,27269.05,      111009534,         3453.72
31-Jan-2018,27136.25,27455.75,27116.95,27379.45,      109507598,         3640.41
01-Feb-2018,27334.85,27613.5,27046.35,27220.7,      131188028,         4790.53
02-Feb-2018,27017.4,27017.55,26364.05,26451.15,      147521488,         4330.16
05-Feb-2018,25968.15,26215.1,25917.55,26098.75,      122729724,         3842.46
06-Feb-2018,25140.1,26140.6,25023.85,25811.3,      153713739,         4777.31
07-Feb-2018,26065.4,26078.4,25558.05,25670.0,      121038215,         3663.61
08-Feb-2018,25759.85,26126.4,25637.4,25920.65,       91011548,         2686.18
09-Feb-2018,25466.3,25598.3,25371.0,25463.65,       75985052,         2520.27
12-Feb-2018,25530.1,25757.85,25485.4,25701.6,      161180184,         4127.51
14-Feb-2018,25810.25,25810.25,25212.35,25341.25,      197286979,         4757.09
15-Feb-2018,25360.9,25615.15,25295.15,25424.35,      291475391,         6015.58
16-Feb-2018,25511.95,25601.0,25100.9,25163.9,      278142760,         5275.87
19-Feb-2018,25324.6,25326.05,24824.55,25058.55,      273464127,         5217.27
20-Feb-2018,25105.55,25158.1,24829.0,24874.4,      258222746,         4721.89
21-Feb-2018,24996.6,24999.7,24796.35,24936.7,      152405865,         3527.60
22-Feb-2018,24812.7,24987.05,24781.7,24955.2,      167442673,         4865.92
23-Feb-2018,25002.25,25345.15,24962.85,25302.5,      127862871,         2800.10
26-Feb-2018,25452.0,25722.15,25381.2,25687.9,      110903837,         2678.89
27-Feb-2018,25684.6,25723.55,25356.4,25383.6,      289806608,         4594.31
28-Feb-2018,25116.25,25192.95,24942.0,25107.4,      311474002,         5010.14
01-Mar-2018,25022.35,25226.05,24854.4,24902.55,      214529321,         4160.86
05-Mar-2018,24831.35,24873.05,24682.0,24818.7,      138679764,         3083.52
06-Mar-2018,24964.1,25040.25,24362.05,24448.45,      135108832,         3586.37
07-Mar-2018,24333.85,24373.4,24096.75,24134.1,      187523331,         4460.36
08-Mar-2018,24273.9,24534.5,24048.55,24477.65,      169549517,         4215.95
09-Mar-2018,24556.95,24564.75,24259.7,24296.45,-,-
12-Mar-2018,24443.6,24716.05,24358.5,24664.2,      165215227,         3391.70
13-Mar-2018,24624.6,25009.65,24597.55,24738.65,      235984528,         4796.93
14-Mar-2018,24629.65,24894.3,24487.0,24851.65,      209048209,         3970.26
15-Mar-2018,24854.3,24939.85,24732.0,24791.85,      130382242,         2965.53
16-Mar-2018,24753.65,24785.35,24439.15,24489.55,      189684825,         4972.47
19-Mar-2018,24530.15,24588.05,24186.95,24245.1,      147614260,         3469.57
20-Mar-2018,24133.95,24355.65,24082.95,24168.2,      127991875,         2880.10
21-Mar-2018,24331.3,24459.75,24208.65,24255.6,-,-
22-Mar-2018,24252.95,24314.4,24094.85,24141.5,      131439602,         3671.41
23-Mar-2018,23785.65,23796.3,23605.6,23670.4,      180649286,         5169.06
26-Mar-2018,23674.9,24290.65,23657.05,24244.35,      193627423,         5403.07
27-Mar-2018,24396.4,24496.95,24266.4,24434.15,      178620655,         4150.30
28-Mar-2018,24299.5,24361.0,24203.4,24263.35,      183841858,         5211.90
02-Apr-2018,24235.65,24373.4,24062.95,24328.5,-,-
03-Apr-2018,24285.95,24538.0,24254.35,24510.6,-,-
04-Apr-2018,24502.5,24666.3,24087.8,24129.5,      126222576,         3124.06
05-Apr-2018,24394.45,24824.9,24380.85,24759.8,      133764907,         3277.00
06-Apr-2018,24776.35,24933.6,24626.4,24873.15,      160970708,         3373.86
09-Apr-2018,24848.85,25152.85,24828.0,25093.8,-,-
10-Apr-2018,25153.6,25279.9,25120.2,25226.8,      171760040,         4700.75
11-Apr-2018,25198.35,25207.05,24950.3,25098.25,      107073367,         2600.16
12-Apr-2018,25076.9,25244.8,24969.4,25195.1,      111777276,         2910.30
13-Apr-2018,25239.65,25411.3,25076.85,25200.6,      110293693,         3092.82
16-Apr-2018,25082.1,25348.55,25067.35,25320.85,       89034228,         2419.76
17-Apr-2018,25383.75,25402.55,25224.0,25334.45,       89721865,         2271.22
18-Apr-2018,25426.75,25426.75,25058.75,25102.3,-,-
19-Apr-2018,25206.45,25207.3,25049.7,25126.15,       95466036,         2862.17
20-Apr-2018,25126.8,25126.8,24839.3,24943.85,      109581669,         3213.87
23-Apr-2018,25065.5,25084.15,24466.1,24960.65,       82787891,         2792.74
24-Apr-2018,24972.2,25123.45,24955.0,25042.1,       87396011,         2569.82
25-Apr-2018,24993.4,24993.4,24734.6,24814.4,       81840418,         2183.16
26-Apr-2018,24833.2,25064.0,24753.4,25010.9,      173426201,         5472.93
27-Apr-2018,25030.15,25441.5,25029.65,25394.6,      232368278,         7611.56
30-Apr-2018,25490.15,25617.5,25464.8,25531.6,      124580678,         4038.16
02-May-2018,25607.05,25716.75,25499.35,25568.3,      117929750,         4671.44
03-May-2018,25547.9,25653.45,25469.05,25605.25,      100388024,         3153.73
04-May-2018,25632.3,25680.4,25537.7,25645.4,       97343104,         2601.08
07-May-2018,25676.25,25913.5,25675.15,25852.05,       92743092,         2919.95
08-May-2018,26074.15,26116.25,25954.6,26090.5,      198848914,         5933.21
09-May-2018,25988.1,26206.5,25946.3,26154.45,       96440863,         2809.40
10-May-2018,26216.1,26266.4,26057.2,26131.0,      214481883,         4182.07
11-May-2018,26173.7,26437.25,26099.85,26413.15,      109005797,         2559.59
14-May-2018,26404.45,26565.4,26338.05,26475.15,       97254252,         2350.74
